region,hemisphere,NPVR,num,anat,n,timepoint,NPVR_CI_low,NPVR_CI_high
BrainSegVolNotVent,lh,0.23339041300281702,0.003694697517864012,0.015830545352432352,178,pd,0.22668892757278308,0.24029348444092957
BrainSegVolNotVent,rh,0.23339041300281702,0.003694697517864012,0.015830545352432352,178,pd,0.22668892757278308,0.24029348444092957
bankssts,lh,0.6676216901204312,0.0575058200040682,0.08613533810397146,178,pd,0.6484518494592267,0.6873681748249214
bankssts,rh,0.6782377404828915,0.04231320409972591,0.06238697962988578,178,pd,0.6587630745038293,0.6982982198930759
caudalanteriorcingulate,lh,0.8177395619415748,0.0688718183997868,0.08422219200971898,178,pd,0.7942592925962884,0.8419261364508946
caudalanteriorcingulate,rh,0.6162576632990768,0.042254178758237976,0.06856576603369806,178,pd,0.5985626701817045,0.634484935873407
caudalmiddlefrontal,lh,0.5483253418745765,0.029641030986500318,0.05405737930179485,178,pd,0.5325809321440599,0.56454335596345
caudalmiddlefrontal,rh,0.5180247230540925,0.03176014799842386,0.06131010082139929,178,pd,0.5031503540117683,0.5333465249393641
cuneus,lh,0.5613183915165937,0.02918496302046176,0.051993598395393026,178,pd,0.5452009041958393,0.5779207056661415
cuneus,rh,0.5178103958037354,0.033939525171655244,0.06554431013107599,178,pd,0.5029421808742861,0.5331258584555256
eTIV,lh,0.0056665979577228305,9.328435324726913e-05,0.016462144295967703,178,pd,0.005503889373582825,0.005834200945394614
eTIV,rh,0.0056665979577228305,9.328435324726913e-05,0.016462144295967703,178,pd,0.005503889373582825,0.005834200945394614
entorhinal,lh,0.7589465476581079,0.1210753218309463,0.1595307630090026,178,pd,0.7371544390369026,0.7813941802270155
entorhinal,rh,0.7306307763602439,0.11378002302103225,0.1557284838011423,178,pd,0.7096517162544055,0.752240903268231
frontalpole,lh,0.67761384088047,0.09653019467355703,0.14245605513035084,178,pd,0.6581570893223202,0.6976558669897227
frontalpole,rh,0.6776574924955047,0.0853615373253814,0.12596560691896674,178,pd,0.6581994875411318,0.697700809704135
