region,hemisphere,NPVR,num,anat,n,timepoint,NPVR_CI_low,NPVR_CI_high
BrainSegVolNotVent,lh,0.02425986833153962,2723.382317886326,112258.74273792854,212,hc_baseline & hc_followup,0.023620946382623624,0.0249163828673819
BrainSegVolNotVent,rh,0.02425986833153962,2723.382317886326,112258.74273792854,212,hc_baseline & hc_followup,0.023620946382623624,0.0249163828673819
bankssts,lh,0.1622557489343389,78.8891565446057,486.20253558183816,212,hc_baseline & hc_followup,0.1579824875169562,0.1666466737424872
bankssts,rh,0.1885697029296645,62.27095377139666,330.22777680581805,212,hc_baseline & hc_followup,0.18360342197315588,0.19367272943009434
caudalanteriorcingulate,lh,0.1547260324548586,62.201445236827674,402.01021282553063,212,hc_baseline & hc_followup,0.15065107801351174,0.15891318994440518
caudalanteriorcingulate,rh,0.1212735773992815,60.90590681338324,502.21909932496214,212,hc_baseline & hc_followup,0.11807964619713938,0.12455545285252596
caudalmiddlefrontal,lh,0.12060917045031037,118.14879198046896,979.6004030153324,212,hc_baseline & hc_followup,0.11743273745454386,0.12387306588759789
caudalmiddlefrontal,rh,0.1343457227338312,142.56615814587997,1061.1886649218843,212,hc_baseline & hc_followup,0.1308075159379586,0.13798135333980321
cuneus,lh,0.11630750829704613,64.43098945408126,553.9710238613857,212,hc_baseline & hc_followup,0.11324436636819643,0.11945499322075188
cuneus,rh,0.11339310110549844,74.67527112479529,658.5521552613599,212,hc_baseline & hc_followup,0.11040671469309718,0.11646171706509993
eTIV,lh,0.0006702201819290964,111.88563399386638,166938.62257598047,212,hc_baseline & hc_followup,0.000652568874882048,0.0006883575141535778
eTIV,rh,0.0006702201819290964,111.88563399386638,166938.62257598047,212,hc_baseline & hc_followup,0.000652568874882048,0.0006883575141535778
entorhinal,lh,0.3345134740005344,134.46179401356684,401.96226599037396,212,hc_baseline & hc_followup,0.3257035333270634,0.3435659946125666
entorhinal,rh,0.3231996989762067,116.93606976545595,361.8074835337781,212,hc_baseline & hc_followup,0.3146877244371497,0.3319460490164447
frontalpole,lh,0.326236907851153,55.146705909909784,169.03883215773584,212,hc_baseline & hc_followup,0.3176449436193604,0.33506545008417377
frontalpole,rh,0.35436296912594,68.10465858548145,192.18898282025953,212,hc_baseline & hc_followup,0.34503026064774706,0.36395265184870046
fusiform,lh,0.1410264838182544,185.79566247098822,1317.4522787537508,212,hc_baseline & hc_followup,0.1373123286275279,0.14484290752262552
fusiform,rh,0.14345809402221305,183.30508666375565,1277.7605049971785,212,hc_baseline & hc_followup,0.13967989853624316,0.14734032135843347
inferiorparietal,lh,0.08155688741028817,146.3709843199746,1794.7102809800258,212,hc_baseline & hc_followup,0.07940895796815023,0.08376395965615425
inferiorparietal,rh,0.08171037448763585,180.18598410510324,2205.1787821920752,212,hc_baseline & hc_followup,0.07955840272089613,0.08392160036269586
inferiortemporal,lh,0.12284327654454427,202.95328432138265,1652.1318059095374,212,hc_baseline & hc_followup,0.11960800483620497,0.12616763080648136
inferiortemporal,rh,0.10416451312161155,165.86458472031097,1592.3329332578446,212,hc_baseline & hc_followup,0.10142117614953813,0.10698338732359416
insula,lh,0.20925344805363474,155.61104058084413,743.6486329293782,212,hc_baseline & hc_followup,0.20374242800106485,0.2149162129312053
insula,rh,0.28392827572890483,207.7838729002941,731.8181761463113,212,hc_baseline & hc_followup,0.27645057614694846,0.2916118722598194
isthmuscingulate,lh,0.13077586417144413,61.36566162525562,469.2430213636872,212,hc_baseline & hc_followup,0.1273316752391009,0.13431488815098772
isthmuscingulate,rh,0.144531477114722,57.92633384217212,400.78697733223214,212,hc_baseline & hc_followup,0.14072501238969332,0.14844275207779387
lateraloccipital,lh,0.09316079644247727,165.0693808257967,1771.8760157629165,212,hc_baseline & hc_followup,0.09070725972858627,0.09568189079465131
lateraloccipital,rh,0.08626405285645813,164.91569438789833,1911.7545365311685,212,hc_baseline & hc_followup,0.08399215277772663,0.08859850924537858
lateralorbitofrontal,lh,0.12617537184721697,101.61330792213948,805.3339287573556,212,hc_baseline & hc_followup,0.12285234414631979,0.1295898984452575
lateralorbitofrontal,rh,0.2630662637277138,231.81752974536326,881.2134496474453,212,hc_baseline & hc_followup,0.2561379981815878,0.27018529766749955
