region,npv,num,anat,n,timepoint,hemisphere,npv_CI_low,npv_CI_high
BrainSegVolNotVent,0.024757255942150405,2720.2866665586675,109878.35941572387,109,hc,,0.023851661477097136,0.025697776761841207
bankssts,0.17155725281053696,71.2071186564487,415.06329513849147,109,hc,,0.1652818683758486,0.17807466202641686
caudalanteriorcingulate,0.13373615233625474,60.035017186954875,448.90641863247237,109,hc,,0.12884422410251878,0.13881674914841755
caudalmiddlefrontal,0.13896228449565343,141.57796760221567,1018.8229713987183,109,hc,,0.13387918982698432,0.14424142052047598
cuneus,0.11100968802803082,67.7650999039806,610.4431163419663,109,hc,,0.10694907003060898,0.11522691319311812
eTIV,0.0008089278669474552,137.4863824601061,169961.23891604872,109,hc,,0.0007793381337134201,0.0008396587969935768
entoinalvolume,0.31142303717325215,122.03675337500555,391.868098399906,109,hc,,0.3000315089920526,0.3232539061062711
frontalpole,0.35405516748028276,61.416768644343165,173.4666636316315,109,hc,,0.34110420067108305,0.36750561841525
fusiform,0.14298893203311627,184.58721852300798,1290.9196250256455,109,hc,,0.13775854681935737,0.14842103920512048
inferiorparietal,0.08879142289301119,177.1074560884356,1994.6459952763728,109,hc,,0.08554352573898069,0.09216458274707512
inferiortemporal,0.11514542511630114,183.72887760440042,1595.6246409167143,109,hc,,0.11093352619239841,0.11951976570829095
insula,0.255796179300635,186.79407364578893,730.2457533044366,109,hc,,0.2464394232571658,0.2655138003807647
isthmuscingulate,0.13348976386659073,58.55217085097727,438.62667185099025,109,hc,,0.12860684826474345,0.13856100045377576
lateraloccipital,0.08640553713433535,158.0019757252994,1828.6093804341788,109,hc,,0.08324491317982079,0.08968805789517013
lateralorbitofrontal,0.2218141127337422,185.70875825721532,837.2269733807854,109,hc,,0.21370038505601596,0.23024076517110464
lingual,0.10049773285559341,96.13455240728511,956.5842897712149,109,hc,,0.09682163115687976,0.10431561195751296
medialorbitofrontal,0.22353534508231684,155.58031187748517,695.9987102719382,109,hc,,0.2153586565299451,0.23202738662674113
middletemporal,0.09865282510220533,155.66393780000675,1577.896402244308,109,hc,,0.09504420819477494,0.10240061670506906
paracentral,0.14399638132842887,74.07781156695334,514.4421747515702,109,hc,,0.13872914467573066,0.1494667612007371
parahippocampal,0.21766928318300033,66.1067310270701,303.70261738534975,109,hc,,0.20970716902449896,0.2259384747735043
parsopercularis,0.14884453997646385,105.92420516883409,711.6432029390089,109,hc,,0.14339996276358322,0.15449909995969777
parsorbitalis,0.18792944932656555,67.96460165655729,361.6495546605631,109,hc,,0.18105518710912433,0.19506883343834566
parstriangularis,0.1539916200318094,110.39901240826312,716.915715189297,109,hc,,0.14835876802707793,0.15984171606168676
pericalcarine,0.13305130736428727,67.26081320983677,505.52538372043426,109,hc,,0.12818443004158453,0.13810588711882862
postcentral,0.12890822286618253,163.64766768587359,1269.4897505161753,109,hc,,0.12419289523050886,0.1338054080678982
posteriorcingulate,0.1265631111093767,60.97693254048269,481.79072089801906,109,hc,,0.12193356520298099,0.13137120621011628
precentral,0.1423348404026307,231.7460201788518,1628.1749396233458,109,hc,,0.13712838117491766,0.14774209882734662
precuneus,0.10574375793074688,138.75163409236936,1312.1496418090212,109,hc,,0.10187576213509897,0.10976093197130304
rostralanteriorcingulate,0.1618902311060707,78.01483518874579,481.8995850196196,109,hc,,0.15596845618972197,0.16804039303094634
rostralmiddlefrontal,0.17432348415420257,388.90999163677816,2230.9672934987766,109,hc,,0.16794691387728136,0.18094598167942005
superiorfrontal,0.13477836226395537,346.1925763026778,2568.6064920768245,109,hc,,0.1298483110837929,0.1398985523225499
superiorparietal,0.16089790000925278,280.10712726604515,1740.8998330614445,109,hc,,0.15501242352399341,0.16701036356970692
superiortemporal,0.10310868562046088,145.75203258798342,1413.5766711690135,109,hc,,0.09933707800712147,0.10702575404450584
supramarginal,0.11630845471605605,200.1852455616514,1721.1581569918012,109,hc,,0.11205401338879924,0.12072697845802993
temporalpole,0.35697808832405603,146.0491713487565,409.1264313572563,109,hc,,0.34392020413499425,0.37053958015605565
transversetemporal,0.1559640554780299,27.81097794039993,178.31658618493387,109,hc,,0.15025905385272068,0.16188908374623778
