region,hemisphere,npv,num,anat,n,timepoint,npv_CI_low,npv_CI_high
BrainSegVolNotVent,lh,0.23339041300281702,0.003694697517864012,0.015830545352432352,178,pd,0.22668892757277745,0.2402934844409357
BrainSegVolNotVent,rh,0.23339041300281702,0.003694697517864012,0.015830545352432352,178,pd,0.22668892757277745,0.2402934844409357
MeanThickness,lh,0.3406076705790188,0.005327077304971388,0.015639921719659392,178,pd,0.330827588730852,0.3506819450623918
MeanThickness,rh,0.2629734640707195,0.004730088830231218,0.017986943461942576,178,pd,0.25542254192579106,0.27075152395524354
bankssts,lh,0.4707035180086264,0.015213557526694836,0.032320891908897996,178,pd,0.4571879124307525,0.484625683744492
bankssts,rh,0.43802225243627274,0.011789244377317754,0.026914715660554152,178,pd,0.42544504455113413,0.4509777927309666
caudalanteriorcingulate,lh,0.5827439380141016,0.02498345360181872,0.04287209522411909,178,pd,0.5660112455277215,0.5999799631896233
caudalanteriorcingulate,rh,0.5653327527472677,0.023753897006164523,0.042017549647939315,178,pd,0.5490999985526288,0.5820538010898814
caudalmiddlefrontal,lh,0.4521956347738892,0.012423037532417785,0.02747270556609787,178,pd,0.43921145766491715,0.4655703862501287
caudalmiddlefrontal,rh,0.33394487038734855,0.011634250317109743,0.03483883523533382,178,pd,0.3243561017033913,0.34382207685447674
cuneus,lh,0.4633290079368893,0.020488130442227758,0.04421939937120983,178,pd,0.4500251512957587,0.4770330551596962
cuneus,rh,0.43942100763435343,0.021277224808372956,0.048421045964370336,178,pd,0.42680363641319974,0.4524179194101316
eTIV,lh,0.0056665979577228305,9.328435324726913e-05,0.016462144295967703,178,pd,0.005503889373582688,0.005834200945394762
eTIV,rh,0.0056665979577228305,9.328435324726913e-05,0.016462144295967703,178,pd,0.005503889373582688,0.005834200945394762
entorhinal,lh,0.5769235420409944,0.047923144505990646,0.08306671684163199,178,pd,0.5603579742377107,0.5939874152901213
entorhinal,rh,0.5961295041509285,0.046085088160400633,0.07730717543671983,178,pd,0.5790124635018083,0.6137614389874054
frontalpole,lh,0.6073411500194505,0.04451310705323471,0.07329176864075347,178,pd,0.5899021823448456,0.6253046957022067
frontalpole,rh,0.5505025835852868,0.041254881467054444,0.07494039573506019,178,pd,0.534695657346841,0.5667849947283369
fusiform,lh,0.46795766215725004,0.013697372551706007,0.029270538040903394,178,pd,0.45452090006203777,0.48179861273583063
fusiform,rh,0.5307443688873889,0.014016391984492971,0.026408932070020534,178,pd,0.5155047726699922,0.5464423842714425
inferiorparietal,lh,0.32914196063817763,0.009280301435154799,0.028195437060534918,178,pd,0.3196911009166827,0.3388771097316426
inferiorparietal,rh,0.3467945127632053,0.008796883638209638,0.025366271133062123,178,pd,0.33683678423186136,0.357051777683179
inferiortemporal,lh,0.47077964601180516,0.013506378631787897,0.028689385248930697,178,pd,0.45726185452278967,0.4847040634127568
inferiortemporal,rh,0.3613423693979479,0.011734306131774973,0.032474204869266055,178,pd,0.35096691912721595,0.37202992145923586
insula,lh,0.663131181266041,0.02160873196592031,0.032585908454289866,178,pd,0.6440902794042938,0.6827448485895067
insula,rh,0.6950901922616105,0.021835315374215195,0.03141364331896235,178,pd,0.6751316312561576,0.7156491226451804
isthmuscingulate,lh,0.5375500741739647,0.020377271940633046,0.03790767208421675,178,pd,0.5221150614686655,0.5534493843291941
isthmuscingulate,rh,0.637414496055691,0.021793574663223524,0.034190585244110006,178,pd,0.6191120135190084,0.6562675318138982
lateraloccipital,lh,0.371447181514799,0.011422656183964071,0.0307517643218649,178,pd,0.3607815854308646,0.3824336072059586
lateraloccipital,rh,0.37918647059780936,0.011000016748184665,0.029009518010604397,178,pd,0.3682986514484055,0.39040180400087066
lateralorbitofrontal,lh,0.4158726001795253,0.01440172551215331,0.03463013794593903,178,pd,0.40393138916319227,0.42817301231410937
lateralorbitofrontal,rh,0.440897735758262,0.018645566124113333,0.04229000199342469,178,pd,0.4282379623155296,0.4539383252481453
lingual,lh,0.5515220064878088,0.020619546385710893,0.037386624909167034,178,pd,0.535685808919661,0.5678345694654232
lingual,rh,0.4914722896862356,0.021434820415901293,0.043613487201049836,178,pd,0.4773603373304174,0.5060087407851027
medialorbitofrontal,lh,0.5016332867914921,0.01980056416070303,0.03947218950989051,178,pd,0.48722957534763145,0.5164702733236602
medialorbitofrontal,rh,0.38840538769179,0.01726634200669157,0.04445443486070506,178,pd,0.3772528599890605,0.3998933922918515
middletemporal,lh,0.410780214289961,0.010749106967171648,0.026167538243660592,178,pd,0.3989852241462164,0.42293000711189266
middletemporal,rh,0.2817247829257696,0.009122269822409724,0.032380075787699907,178,pd,0.2736354423921663,0.290057457252035
paracentral,lh,0.5054373453664871,0.01989832845147785,0.03936853624666335,178,pd,0.4909244056009171,0.5203868458950963
paracentral,rh,0.4927263384328202,0.01768453470406342,0.035891190148899625,178,pd,0.4785783777881624,0.5072998809784746
parahippocampal,lh,0.48915865593437863,0.01749182847186224,0.03575900837009577,178,pd,0.47511313639676844,0.5036266758630651
parahippocampal,rh,0.5073233445695554,0.016532487461420418,0.03258767340077284,178,pd,0.49275625092500724,0.5223286279688639
parsopercularis,lh,0.42558031881270836,0.011203704396823503,0.026325710803732184,178,pd,0.41336036397762893,0.4381678596016524
parsopercularis,rh,0.39645764855371357,0.010910289652010326,0.027519432887248632,178,pd,0.3850739112303712,0.40818381774354145
parsorbitalis,lh,0.442504963678637,0.023373433690722388,0.05282072656635105,178,pd,0.42979904089175386,0.4555930907216226
parsorbitalis,rh,0.47277854033466926,0.021912497658946303,0.04634833392275999,178,pd,0.4592033533382355,0.4867620797455203
parstriangularis,lh,0.4672202611340087,0.015942938984717207,0.034122961504326615,178,pd,0.45380467249725076,0.48103940133967604
parstriangularis,rh,0.4202445450240686,0.01460448825751836,0.03475235652774962,178,pd,0.40817779961110084,0.43267426772971296
pericalcarine,lh,0.4820724539149128,0.03526722949857654,0.07315752894024787,178,pd,0.4682304049439673,0.49633088272057097
pericalcarine,rh,0.4658626437252483,0.0367857501009193,0.07896265261100098,178,pd,0.4524860372093381,0.4796416291968898
postcentral,lh,0.5536311562168769,0.017883884364212756,0.0323028864314981,178,pd,0.5377343973086239,0.5700061022678409
postcentral,rh,0.3239650178682536,0.010222381822365303,0.03155396804763169,178,pd,0.31466280695413007,0.3335470466800753
posteriorcingulate,lh,0.5328417169679888,0.015871418035388433,0.029786365312575426,178,pd,0.5175418982786275,0.5486017663638285
posteriorcingulate,rh,0.49807708260261885,0.0167602149686962,0.03364984166932252,178,pd,0.48377548268189813,0.5128088860158727
precentral,lh,0.5975598638015561,0.020878394222302653,0.0349394186039847,178,pd,0.5804017523379366,0.6152341048952759
precentral,rh,0.39208395528922424,0.01359373810727289,0.03467047790120702,178,pd,0.3808258025659961,0.40368076219435184
precuneus,lh,0.4074578084183085,0.008773620700293666,0.02153258697962269,178,pd,0.395758216599864,0.41950933325749246
precuneus,rh,0.4109201688904484,0.008268649490306238,0.020122277065720433,178,pd,0.39912116014240917,0.42307410119948596
rostralanteriorcingulate,lh,0.6704655926827792,0.02644505008668711,0.03944281462807174,178,pd,0.65121409326214,0.6902961925070913
rostralanteriorcingulate,rh,0.6228142733338481,0.02422110581398975,0.038889773165179976,178,pd,0.604931016156883,0.6412354731003168
rostralmiddlefrontal,lh,0.30873589207620056,0.011235168107086293,0.036390871276842957,178,pd,0.29987096461041834,0.3178674836060017
rostralmiddlefrontal,rh,0.2616749214191682,0.011585067247552315,0.044272745682780154,178,pd,0.254161285144502,0.26941457384481776
superiorfrontal,lh,0.3258803607647968,0.008555987020875675,0.026254994319988904,178,pd,0.316523153407805,0.33551904035619945
superiorfrontal,rh,0.29155406102876286,0.008091513695133494,0.027753047467705266,178,pd,0.2831824862630524,0.3001774594171571
superiorparietal,lh,0.2913595718364311,0.00868363299179332,0.0298038363286321,178,pd,0.28299358156098287,0.2999772177486575
superiorparietal,rh,0.2456788296771302,0.007557585062580649,0.030762052524072943,178,pd,0.2386244992255594,0.2529453599954692
superiortemporal,lh,0.3984325308142011,0.00957642833770576,0.024035257156679018,178,pd,0.3869920874568601,0.4102171118006003
superiortemporal,rh,0.2557405020701863,0.008144397518961797,0.03184633428429972,178,pd,0.24839726450338157,0.2633046300594089
supramarginal,lh,0.39036474655814074,0.009149005880705156,0.023437069974612854,178,pd,0.3791559585543726,0.4019107038138118
supramarginal,rh,0.3993956618942697,0.007865426945417997,0.01969332092420217,178,pd,0.38792756354965974,0.4112087297519352
temporalpole,lh,0.5608548026147245,0.050292738930547726,0.0896715846883743,178,pd,0.5447506266130954,0.5774434050300888
temporalpole,rh,0.45109597995242945,0.0467969276999095,0.10374051150897974,178,pd,0.43814337792261027,0.4644382065460393
transversetemporal,lh,0.5250129801443121,0.024442176019221842,0.04655537471188491,178,pd,0.5099379528895452,0.5405414762005405
transversetemporal,rh,0.4669774550913464,0.023794423417988243,0.05095411600402372,178,pd,0.4535688382969032,0.4807894137361409
