region,hemisphere,npv,num,anat,n,timepoint,npv_CI_low,npv_CI_high
BrainSegVolNotVent,lh,0.026074479757217925,2865.9142126726388,109912.61338126211,192,hc & pd,0.025353285256516835,0.026816552916513657
BrainSegVolNotVent,rh,0.026074479757217925,2865.9142126726388,109912.61338126211,192,hc & pd,0.025353285256516835,0.026816552916513657
WhiteSurfArea,lh,0.05340989918327739,453.90155409658814,8498.453676892625,192,hc & pd,0.051932633829083065,0.05492993152883664
WhiteSurfArea,rh,0.04517324894618121,380.03678377266687,8412.872499506013,192,hc & pd,0.04392380124781366,0.046458868290201516
bankssts,lh,0.17089729191557215,30.28385594817383,177.20500780746642,192,hc & pd,0.16617044067014697,0.1757609860144647
bankssts,rh,0.17422381949220112,21.534032769262993,123.59982023139456,192,hc & pd,0.16940495976119793,0.17918218573225458
caudalanteriorcingulate,lh,0.17140197165249565,24.93186902237211,145.45847274685707,192,hc & pd,0.1666611614612248,0.1762800288102219
caudalanteriorcingulate,rh,0.1323987812229992,22.01858862852721,166.30507037252337,192,hc & pd,0.12873676097152623,0.13616681735579522
caudalmiddlefrontal,lh,0.12004069594437948,43.25805282967998,360.36156312958633,192,hc & pd,0.11672048819406174,0.12345702406723859
caudalmiddlefrontal,rh,0.12948007802321024,46.86374266533311,361.93786241720096,192,hc & pd,0.1258987862356018,0.13316504859440423
cuneus,lh,0.13194581753518245,30.771848476389035,233.21579305220445,192,hc & pd,0.12829632581443043,0.13570096243494165
cuneus,rh,0.1297065898981993,32.28053017230554,248.87347819136278,192,hc & pd,0.1261190330146002,0.13339800694058873
eTIV,lh,0.0005930866312332113,98.74687557490188,166496.54599291246,192,hc & pd,0.0005766824375209159,0.0006099657281230911
eTIV,rh,0.0005930866312332113,98.74687557490188,166496.54599291246,192,hc & pd,0.0005766824375209159,0.0006099657281230911
entorhinal,lh,0.3561813175188414,30.168513100454714,84.69987508218718,192,hc & pd,0.3463296921043037,0.3663181485518808
entorhinal,rh,0.33907813077227866,24.630342385473266,72.63913579261397,192,hc & pd,0.3296995627050374,0.34872820939678595
frontalpole,lh,0.38466157439695087,13.665382112082733,35.525727084922615,192,hc & pd,0.37402221304941297,0.3956089464032283
frontalpole,rh,0.40667850374607584,16.930423703938178,41.63097765922068,192,hc & pd,0.39543017575694966,0.4182524720439082
fusiform,lh,0.14818933481688482,54.91367460527337,370.5642830040996,192,hc & pd,0.14409056336189902,0.1524067661476502
