region,npv,num,anat,n,timepoint,hemisphere,npv_CI_low,npv_CI_high
BrainSegVolNotVent,0.02367518438897832,2726.6544707731664,115169.30242125275,103,hc,,0.022784653743981635,0.02460106145073408
WhiteSurfArea,0.045698421374452666,403.5447142436023,8830.605130469577,103,hc,,0.04397949728949952,0.047485571979655646
bankssts,0.1619181405694474,25.669028306301232,158.5308984899791,103,hc,,0.15582766778626178,0.16825035280367132
caudalanteriorcingulate,0.14629326654569472,23.715272082515146,162.10774865094476,103,hc,,0.14079051586484853,0.15201442915877394
caudalmiddlefrontal,0.11935954098781465,43.34130762881243,363.1155688947993,103,hc,,0.11486988940681703,0.12402739316951766
cuneus,0.12001136455327395,31.511978589464245,262.5749545200433,103,hc,,0.11549719494316046,0.12470470791923366
eTIV,0.00046160702733961083,75.91044004576817,164448.18980175487,103,hc,,0.00044424390158574696,0.00047965932003296677
entoinalarea,0.33192283799073946,26.189959395048025,78.90375833608266,103,hc,,0.3194377204875943,0.34490350740894965
frontalpole,0.3897231329927558,15.069777955153322,38.667907238222476,103,hc,,0.3750638852634863,0.40496422693082723
fusiform,0.13665770966777752,51.130440022925804,374.14969230222533,103,hc,,0.131517395812783,0.14200204982642806
inferiorparietal,0.07572513076228948,56.015721414227855,739.7243273183391,103,hc,,0.07287676648211122,0.07868655063633696
inferiortemporal,0.1286383047133001,61.806904673123626,480.47045404457447,103,hc,,0.1237996369088396,0.133669026064414
insula,0.3419830780696551,89.0872157436852,260.5018243783978,103,hc,,0.32911954948682814,0.3553571782367789
isthmuscingulate,0.1514013910858411,26.255884649264043,173.41904497018498,103,hc,,0.14570650076347316,0.1573223196336902
lateraloccipital,0.08789417578417748,61.06036056691453,694.7031475310391,103,hc,,0.08458807874321951,0.09133149647758602
lateralorbitofrontal,0.2520169827915595,86.75611055393506,344.2470804663593,103,hc,,0.24253748550240783,0.2618727346921963
lingual,0.12654629894816358,53.782650642025374,425.00374241727957,103,hc,,0.12178632093182702,0.13149520720252703
medialorbitofrontal,0.2498856688311672,65.0031406720994,260.1315272546428,103,hc,,0.24048633988895024,0.25965807039015915
middletemporal,0.10706837626853086,49.48564286626956,462.1872918120847,103,hc,,0.10304105092184632,0.11125555183589907
paracentral,0.12835000518110962,23.495341409759618,183.0568014127173,103,hc,,0.12352218162453905,0.13336945186084675
parahippocampal,0.25033013332930093,20.731788934921198,82.817792085978,103,hc,,0.24091408606930034,0.2601199167796786
parsopercularis,0.1050386688471132,26.446829576016345,251.78184249945573,103,hc,,0.10108768996639288,0.10914646764965076
parsorbitalis,0.1769436360399792,20.27311522426169,114.57385909986115,103,hc,,0.1702879864897228,0.1838634577039382
parstriangularis,0.11520192949506253,29.039071179471165,252.07104869468145,103,hc,,0.11086866446563111,0.11970718792249585
pericalcarine,0.1340592342281404,41.38104314646345,308.6773051085887,103,hc,,0.1290166607738646,0.1393019545317745
postcentral,0.11579320073768058,56.913300151457996,491.50813509672406,103,hc,,0.11143769532555961,0.12032158229994662
posteriorcingulate,0.14495008129136008,26.859075148804756,185.29879327777738,103,hc,,0.1394978538761933,0.15061871529911802
precentral,0.0937866581448728,52.910777055373465,564.1610235609619,103,hc,,0.0902589182211779,0.09745441903950353
precuneus,0.06973894350581253,37.1881609241448,533.2481258630665,103,hc,,0.06711574677284303,0.0724662586152641
rostralanteriorcingulate,0.19149546753181554,30.225484699461827,157.83916501543354,103,hc,,0.1842924578566538,0.19898437481569894
rostralmiddlefrontal,0.09296162868120594,84.81078791096782,912.3203746979319,103,hc,,0.08946492184297088,0.09659712474346487
superiorfrontal,0.08920356613652158,84.5447538263132,947.7732504205235,103,hc,,0.08584821700882725,0.09269209380142406
superiorparietal,0.0773233798156473,53.97233781015101,698.0080014457551,103,hc,,0.07441489816797708,0.08034730320025522
superiortemporal,0.10436858042432673,46.62519447968938,446.7359265607272,103,hc,,0.10044280659652362,0.10845017374986303
supramarginal,0.06831247174733855,43.85052552135356,641.9109775962977,103,hc,,0.06574293106174221,0.07098400112525308
temporalpole,0.34078097671692303,23.306978092020568,68.39283787657257,103,hc,,0.3279626645968451,0.3541080657161457
transversetemporal,0.1914797484541068,11.838451105215373,61.826126265529176,103,hc,,0.18427733004447358,0.1989680410042993
